partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt
学习区,BV1Kr4y1i7ru,都是卷王,负面,中性,0.6209331921082936,0.10975542838465209,0.6209331921082936,0.2693113795070544,0.0,0,0
学习区,BV1Kr4y1i7ru,孙悟空的声音,负面,负面,0.47867883457877436,0.10357166959040509,0.4177494958308206,0.47867883457877436,0.0,0,0
学习区,BV1Kr4y1i7ru,原来我已经是一名工程工程师了dog,负面,负面,0.3689981916610379,0.2683392705634271,0.362662537775535,0.3689981916610379,0.0,0,0
学习区,BV1Kr4y1i7ru,1.5倍有出现孙悟空,负面,中性,0.5476912792170635,0.16320806611065816,0.5476912792170635,0.28910065467227825,0.0,0,0
学习区,BV1Kr4y1i7ru,大家好， 我是来听催眠曲的，不知为啥，就MySQL困，别的都不困,负面,正面,0.4848056234864654,0.4848056234864654,0.21944564472243586,0.29574873179109873,-1.0,1,2
学习区,BV1Kr4y1i7ru,为了让事务存储迎请缩影优化所就是一种重要的我形式,负面,负面,0.35977684257687437,0.328457714718174,0.31176544270495155,0.35977684257687437,0.0,0,0
学习区,BV1Kr4y1i7ru,老师的声音好像猴哥啊,负面,负面,0.519569147988996,0.20703204900566757,0.2733988030053363,0.519569147988996,0.0,0,0
学习区,BV1Kr4y1i7ru,梦开始的地方,负面,中性,0.6617289000029856,0.1418802267238913,0.6617289000029856,0.19639087327312318,0.0,0,0
学习区,BV1Kr4y1i7ru,我是大专能看这个吗,负面,中性,0.6880701602535064,0.09163101039962858,0.6880701602535064,0.22029882934686512,0.0,0,0
学习区,BV1Kr4y1i7ru,老师的声音好像孙悟空,负面,负面,0.4892673819319239,0.1466513485607336,0.36408126950734243,0.4892673819319239,0.0,0,0
学习区,BV1Kr4y1i7ru,好像每个老师都这么讲,负面,中性,0.5096617660158037,0.18509445500248023,0.5096617660158037,0.30524377898171606,0.0,0,0
学习区,BV1Kr4y1i7ru,中国矿业大学的有吗,负面,中性,0.7116659290076619,0.0711014807134009,0.7116659290076619,0.21723259027893732,0.0,0,0
学习区,BV1Kr4y1i7ru,和老师隔了一层壁 完全听不懂他在说什么 跑过来自学,负面,中性,0.6643286203520791,0.16624301289009938,0.6643286203520791,0.16942836675782152,-2.0,0,2
学习区,BV1Kr4y1i7ru,有大数据的吗？,负面,负面,0.5287598159864935,0.11646313394285202,0.35477705007065446,0.5287598159864935,0.0,0,0
学习区,BV1Kr4y1i7ru,声音比较尖,负面,中性,0.46636826999372166,0.13231219616596457,0.46636826999372166,0.4013195338403137,0.0,0,0
学习区,BV1Kr4y1i7ru,学完这个课能拿捏学校的数据库原理与运用不,负面,负面,0.5038430919398451,0.2755395276302592,0.2206173804298957,0.5038430919398451,0.0,0,0
学习区,BV1Kr4y1i7ru,感觉像猴哥的声音,负面,负面,0.4676837722427137,0.1364296413319102,0.3958865864253761,0.4676837722427137,0.0,0,0
学习区,BV1Kr4y1i7ru,有考计算机二级mysql的吗,负面,中性,0.51292927145122,0.1989483277945956,0.51292927145122,0.2881224007541845,0.0,0,0
学习区,BV1Kr4y1i7ru,孙悟空绷不住了,负面,中性,0.720629805660802,0.14438192647722,0.720629805660802,0.13498826786197798,-2.0,0,2
学习区,BV1Kr4y1i7ru,数据库的不懂得 可以问我，不难,负面,中性,0.42817970909008046,0.22502280449877737,0.42817970909008046,0.3467974864111423,0.0,1,1
学习区,BV1Kr4y1i7ru,月薪4K，学习到哪合适？,负面,负面,0.4934967298173975,0.2665700822402928,0.23993318794230978,0.4934967298173975,0.0,0,0
学习区,BV1Kr4y1i7ru,老师是孙悟空吗？,负面,负面,0.5267362684791342,0.1667674610059367,0.306496270514929,0.5267362684791342,0.0,0,0
学习区,BV1Kr4y1i7ru,一句猴哥笑死我，果然网友从不让我失望,负面,正面,0.6296027372604744,0.6296027372604744,0.20921850739604284,0.1611787553434827,-1.0,1,2
学习区,BV1Kr4y1i7ru,这是啥时候的商品,负面,中性,0.627658852651933,0.15756319604336746,0.627658852651933,0.21477795130469968,0.0,0,0
