partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt,manual_override,manual_label
学习区,BV1Kr4y1i7ru,从入门到入土,负面,中性,0.6469213085042497,0.1632902005868949,0.6469213085042497,0.18978849090885538,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,都是卷王,负面,负面,0.6184348069958873,0.11638333597835884,0.26518185702575386,0.6184348069958873,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,强者发型,负面,中性,0.7020043600393049,0.143157819585164,0.7020043600393049,0.15483782037553118,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,"数据并不是页面写死,数据库中的这些网站,数据取出来,加入对应的业务逻辑",负面,负面,0.6706769629519193,0.1155008306583962,0.2138222063896846,0.6706769629519193,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,北大学生前来报到,负面,中性,0.6367949536660599,0.17776351334747245,0.6367949536660599,0.18544153298646782,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,杨藉智到此一游,负面,中性,0.6794744263361835,0.1463385493238189,0.6794744263361835,0.17418702433999758,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,孙悟空的声音,负面,中性,0.5336544229483118,0.2315333465653445,0.5336544229483118,0.23481223048634375,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,原来我已经是一名工程工程师了dog,负面,中性,0.687184764558829,0.11477541567687594,0.687184764558829,0.1980398197642951,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,好了，这下全村又都知道我是零基础了,负面,负面,0.9011835215130285,0.05330087594746938,0.04551560253950214,0.9011835215130285,1.0,1,0,False,
学习区,BV1Kr4y1i7ru,Java之父：阿玮,负面,中性,0.48869056727620214,0.2129592512596905,0.48869056727620214,0.29835018146410747,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,中杯、大杯、超大杯,负面,中性,0.6555620931518377,0.14911104961556534,0.6555620931518377,0.195326857232597,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,2倍速不够的，用edge插件视频速度控制，最高16倍速,负面,负面,0.6745468794931834,0.10366680425338869,0.22178631625342804,0.6745468794931834,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,112个兄弟暑假卷,负面,负面,0.5235431404754565,0.1623497882308306,0.31410707129371296,0.5235431404754565,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,师傅被妖怪抓走了,负面,中性,0.6089515584244587,0.16403370874755618,0.6089515584244587,0.2270147328279852,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,大家好， 我是来听催眠曲的，不知为啥，就MySQL困，别的都不困,负面,负面,0.9049271186001774,0.02480693559340315,0.07026594580641957,0.9049271186001774,-1.0,1,2,True,-1.0
学习区,BV1Kr4y1i7ru,注意，这一集的内容已经结束了，后面都是广告,负面,负面,0.747841924076708,0.1554479415210487,0.09671013440224333,0.747841924076708,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,华北电力大学卷王第一天,负面,中性,0.6442460486442881,0.1573550708199071,0.6442460486442881,0.19839888053580476,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,老师的声音好像猴哥啊,负面,负面,0.4130945260380265,0.212229326464359,0.37467614749761446,0.4130945260380265,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,卷王第二遍,负面,中性,0.5820261311245695,0.1706698600990517,0.5820261311245695,0.24730400877637881,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,从删库到跑路,负面,中性,0.622064322620694,0.16582664886498394,0.622064322620694,0.21210902851432212,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,发量预警,负面,中性,0.7020043600393049,0.143157819585164,0.7020043600393049,0.15483782037553118,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,吉尔吉斯斯坦传奇哨兵 上号,负面,中性,0.4490518994649512,0.1701516580304773,0.4490518994649512,0.3807964425045714,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,钟神别卷了,负面,负面,0.5500596442916246,0.10860316030682131,0.34133719540155405,0.5500596442916246,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,尊师阿伟,负面,中性,0.7020043600393049,0.143157819585164,0.7020043600393049,0.15483782037553118,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,文松附体,负面,中性,0.7020043600393049,0.143157819585164,0.7020043600393049,0.15483782037553118,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,学前端，要学数据库吗/,负面,中性,0.6186018004955868,0.13584765646109287,0.6186018004955868,0.24555054304332027,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,我是大专能看这个吗,负面,负面,0.5631880566437442,0.02605206360214755,0.4107598797541082,0.5631880566437442,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,搞土木常年在工地被女友分手了，学MySQL换行业挽回一下。,负面,负面,0.707298399714268,0.043836889565603714,0.24886471072012828,0.707298399714268,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,84个卷王,负面,负面,0.6169944313167807,0.10866226406548626,0.27434330461773304,0.6169944313167807,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,从入门到放弃,负面,中性,0.6469213085042497,0.1632902005868949,0.6469213085042497,0.18978849090885538,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,基础就够了，后面慢慢练,负面,负面,0.4524924016545872,0.10085622715771886,0.44665137118769394,0.4524924016545872,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,2025年08月26日 14：53还有100人呢。。,负面,中性,0.6711902992446571,0.11510951231293791,0.6711902992446571,0.21370018844240496,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,山西工程科技职业大学前来报到,负面,中性,0.6325975627098885,0.1572631409956674,0.6325975627098885,0.21013929629444414,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,中国矿业大学的有吗,负面,中性,0.6284936163989167,0.1560477579702076,0.6284936163989167,0.21545862563087564,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,有大数据的吗？,负面,负面,0.5431316795865349,0.17888924579630752,0.2779790746171577,0.5431316795865349,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,声音比较尖,负面,负面,0.38885700934817163,0.23611116307759164,0.37503182757423664,0.38885700934817163,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,这就高级了？工作过的都清楚这些事基础好吧，实践中的灵活组合运用才是关键关键,负面,负面,0.9031673931411092,0.09529751351971821,0.0015350933391727662,0.9031673931411092,7.0,7,0,True,-1.0
学习区,BV1Kr4y1i7ru,竖锯,负面,中性,0.7020043600393049,0.143157819585164,0.7020043600393049,0.15483782037553118,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,感觉像猴哥的声音,负面,中性,0.6156157673811786,0.15280179710914676,0.6156157673811786,0.2315824355096746,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,看完隔壁老杜的java来学mysql了,负面,中性,0.49657965353891936,0.10339848260098766,0.49657965353891936,0.4000218638600929,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷,负面,负面,0.999913279945543,8.328769030232495e-05,3.432364154528494e-06,0.999913279945543,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,hnmz小朱计划10天学完，从删库到跑路，隔壁Java还有一百多集,负面,负面,0.9162535351811355,0.03569688031652415,0.048049584502340315,0.9162535351811355,0.0,0,0,True,-1.0
学习区,BV1Kr4y1i7ru,有考计算机二级mysql的吗,负面,中性,0.6616125702109945,0.07032296591761067,0.6616125702109945,0.2680644638713949,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,桃乃木香奈退出直播间,负面,中性,0.6303106381985523,0.1514122437936137,0.6303106381985523,0.21827711800783398,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,数据库的不懂得 可以问我，不难,负面,中性,0.39389405951459977,0.23089671036346213,0.39389405951459977,0.37520923012193796,0.0,1,1,False,
学习区,BV1Kr4y1i7ru,月薪4K，学习到哪合适？,负面,负面,0.8256906208239313,0.023246235814240745,0.15106314336182777,0.8256906208239313,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,面试造航母,负面,中性,0.5711082435364233,0.09559779350604027,0.5711082435364233,0.3332939629575365,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,老师是孙悟空吗？,负面,负面,0.4676310729481578,0.31761568692552733,0.21475324012631486,0.4676310729481578,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,java来卷,负面,中性,0.6312475060094879,0.16086401189697255,0.6312475060094879,0.2078884820935396,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,这是啥时候的商品,负面,中性,0.6881500823565423,0.15391213003143056,0.6881500823565423,0.15793778761202718,0.0,0,0,False,
