partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt
学习区,BV1Kr4y1i7ru,大家好， 我是来听催眠曲的，不知为啥，就MySQL困，别的都不困,负面,正面,0.9941549420243178,0.9941549420243178,0.005845057975682244,0.0,-1.0,1,2
学习区,BV1Kr4y1i7ru,和老师隔了一层壁 完全听不懂他在说什么 跑过来自学,负面,正面,0.7981742875197501,0.7981742875197501,0.20182571248024994,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,孙悟空绷不住了,负面,中性,0.9604767319390621,0.039523268060937825,0.9604767319390621,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,一句猴哥笑死我，果然网友从不让我失望,负面,正面,0.7071384408855328,0.7071384408855328,0.2928615591144672,0.0,-1.0,1,2
学习区,BV1Kr4y1i7ru,最难不过坚持,负面,中性,0.930708687040384,0.06929131295961598,0.930708687040384,0.0,-1.0,0,1
学习区,BV1Kr4y1i7ru,程序员活着就是为了卷死程序员,负面,中性,0.6279493131046404,0.3720506868953596,0.6279493131046404,0.0,-1.0,0,1
学习区,BV1Kr4y1i7ru,老师讲的听不懂，还是b站大学牛壁,负面,正面,0.5203120538474324,0.5203120538474324,0.4796879461525676,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,仅修改数据表中名称时，通常用alter table…modify实现，错误的原因？,负面,正面,0.9631471203727076,0.9631471203727076,0.036852879627292445,0.0,-3.0,0,3
学习区,BV1Kr4y1i7ru,2023-12-8上班日常摸鱼中,负面,中性,0.9068672567139463,0.09313274328605374,0.9068672567139463,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,无聊,负面,中性,0.9879102316970696,0.01208976830293041,0.9879102316970696,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,已经不需要  初级开发了   劝退,负面,中性,0.6484903970145303,0.35150960298546974,0.6484903970145303,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,前面问专科生出去能不能找到工作的，我告诉你本科出去都不行了现在，都不要实习了,负面,正面,0.9979903908520964,0.9979903908520964,0.0020096091479036016,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,我面试 应聘者的时候，问的数据库问题，基本都不会，我最后随便选了一个看着顺眼的,负面,正面,0.9842464580671628,0.9842464580671628,0.01575354193283718,0.0,-4.0,2,6
学习区,BV1Kr4y1i7ru,这都不要钱，我都不好意思看,负面,中性,0.839535747489596,0.16046425251040397,0.839535747489596,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,都别卷了累坏了怎么办？这个饭碗还是给我吧。,负面,正面,0.7305591931121592,0.7305591931121592,0.2694408068878408,0.0,-1.0,0,1
学习区,BV1Kr4y1i7ru,专科生会不会出去之后不好找工作,负面,中性,0.580259936297363,0.41974006370263695,0.580259936297363,0.0,-1.0,1,2
学习区,BV1Kr4y1i7ru,幼儿园小班班长前前来内卷,负面,中性,0.6816337486743456,0.3183662513256544,0.6816337486743456,0.0,-1.0,0,1
学习区,BV1Kr4y1i7ru,卷死了，真难受,负面,中性,0.9670291882803494,0.03297081171965055,0.9670291882803494,0.0,-5.4,0,5
学习区,BV1Kr4y1i7ru,不会java可以学嘛,负面,中性,0.9358029727772418,0.06419702722275818,0.9358029727772418,0.0,-1.0,2,3
学习区,BV1Kr4y1i7ru,幼儿园大班的我裂开XD,负面,中性,0.9665158424928103,0.03348415750718974,0.9665158424928103,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,有个问题，为什么黑马啥都会,负面,中性,0.5159697805689651,0.4840302194310348,0.5159697805689651,0.0,-1.0,1,2
学习区,BV1Kr4y1i7ru,java递归学麻了来看看sql,负面,中性,0.7907262392199048,0.2092737607800952,0.7907262392199048,0.0,-1.0,0,1
学习区,BV1Kr4y1i7ru,不好意思,负面,中性,0.9919884437132918,0.0080115562867082,0.9919884437132918,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,劝退,负面,中性,0.9919884437132918,0.0080115562867082,0.9919884437132918,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,听不懂,负面,中性,0.9919206277491863,0.008079372250813682,0.9919206277491863,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,放弃了,负面,中性,0.9819937795617375,0.018006220438262454,0.9819937795617375,0.0,-1.0,0,1
学习区,BV1Kr4y1i7ru,吓哭了,负面,中性,0.9819937795617375,0.018006220438262454,0.9819937795617375,0.0,-1.0,0,1
学习区,BV1Kr4y1i7ru,看不懂,负面,中性,0.9919884437132918,0.0080115562867082,0.9919884437132918,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,湖北工业大学离金瑞大一上开卷，压力,负面,中性,0.6078067679319248,0.39219323206807527,0.6078067679319248,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,将问题发布出来,负面,中性,0.9528077452400439,0.047192254759956115,0.9528077452400439,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,确实很难坚持,负面,中性,0.9644767471124588,0.03552325288754118,0.9644767471124588,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,你们都不行，水泥厂来卷,负面,中性,0.8560065936014559,0.14399340639854405,0.8560065936014559,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,现在仓库那就卡,负面,中性,0.9473773139494459,0.05262268605055405,0.9473773139494459,0.0,-1.0,0,1
学习区,BV1Kr4y1i7ru,其实实际生产时候用不了这么多东西，就最基础的增删改查就完事了，真要你优化数据库情况太少了,负面,正面,0.9998628764273677,0.9998628764273677,0.0001371235726322917,0.0,-1.0,0,1
学习区,BV1Kr4y1i7ru,困,负面,中性,0.9881497995057692,0.011850200494230812,0.9881497995057692,0.0,-1.0,0,1
学习区,BV1Kr4y1i7ru,广西梧州学院24级学长前来内卷,负面,正面,0.6138633459498498,0.6138633459498498,0.3861366540501502,0.0,-1.0,0,1
学习区,BV1Kr4y1i7ru,听不懂了,负面,中性,0.9840864790504759,0.01591352094952417,0.9840864790504759,0.0,-1.0,1,2
学习区,BV1Kr4y1i7ru,受不了了。。这个发音。。,负面,中性,0.7547960637354698,0.2452039362645302,0.7547960637354698,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,在学校看的没声音啥都看不懂,负面,中性,0.7078749162484381,0.2921250837515618,0.7078749162484381,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,听不懂一点,负面,中性,0.985427332159229,0.014572667840771013,0.985427332159229,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,声音太刺耳了，溜了，溜了,负面,中性,0.7616043988174043,0.2383956011825957,0.7616043988174043,0.0,-2.8,0,2
学习区,BV1Kr4y1i7ru,报ms的，结果报错了，搞成my了,负面,正面,0.5685002892253225,0.5685002892253225,0.4314997107746775,0.0,-1.0,0,1
学习区,BV1Kr4y1i7ru,110，离谱,负面,中性,0.973792739987657,0.026207260012343008,0.973792739987657,0.0,-2.0,0,2
学习区,BV1Kr4y1i7ru,扫码一看麻了,负面,中性,0.9418237716515014,0.058176228348498595,0.9418237716515014,0.0,-1.0,0,1
学习区,BV1Kr4y1i7ru,linux安装MySQL安装不了，虚拟机创建不成功怎么办,负面,正面,0.8547701866157251,0.8547701866157251,0.14522981338427488,0.0,-1.0,1,2
学习区,BV1Kr4y1i7ru,其实24年入JAVA不算49年入国军，JAVA是给低学历普通人入行的，其他很多编程语言工作卡学历，只能说是红利没多少了,负面,正面,0.999995363647891,0.999995363647891,4.636352109010922e-06,0.0,-1.0,0,1
