partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt,manual_override,manual_label
学习区,BV1Kr4y1i7ru,都是卷王,负面,中性,0.640886189867274,0.10471035398312593,0.640886189867274,0.2544034561496001,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,"数据并不是页面写死,数据库中的这些网站,数据取出来,加入对应的业务逻辑",负面,负面,0.6521409231619939,0.25129785497563323,0.09656122186237286,0.6521409231619939,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,孙悟空的声音,负面,负面,0.5520146279881875,0.048586310335562086,0.3993990616762504,0.5520146279881875,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,原来我已经是一名工程工程师了dog,负面,负面,0.5644391011936689,0.15929049672858633,0.27627040207774467,0.5644391011936689,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,好了，这下全村又都知道我是零基础了,负面,负面,0.8755211958363381,0.06978823922119765,0.054690564942464055,0.8755211958363381,1.0,1,0,False,
学习区,BV1Kr4y1i7ru,2倍速不够的，用edge插件视频速度控制，最高16倍速,负面,负面,0.8216104494398181,0.06449907497368133,0.1138904755865007,0.8216104494398181,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,1.5倍有出现孙悟空,负面,中性,0.6695983944328767,0.12163204000233595,0.6695983944328767,0.2087695655647873,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,大家好， 我是来听催眠曲的，不知为啥，就MySQL困，别的都不困,负面,负面,0.9269742079242163,0.027022564185326718,0.04600322789045715,0.9269742079242163,-1.0,1,2,False,
学习区,BV1Kr4y1i7ru,注意，这一集的内容已经结束了，后面都是广告,负面,负面,0.9409608208022221,0.03303452411861877,0.026004655079159212,0.9409608208022221,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,为了让事务存储迎请缩影优化所就是一种重要的我形式,负面,中性,0.368002035805704,0.2986070956734998,0.368002035805704,0.33339086852079614,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,老师的声音好像猴哥啊,负面,负面,0.7042313928057287,0.08522782142734042,0.2105407857669308,0.7042313928057287,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,吉尔吉斯斯坦传奇哨兵 上号,负面,中性,0.6132687166739588,0.15217515629671993,0.6132687166739588,0.23455612702932122,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,学前端，要学数据库吗/,负面,中性,0.6092110092334886,0.1143984895148191,0.6092110092334886,0.27639050125169234,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,我是大专能看这个吗,负面,中性,0.5215403602856878,0.027549983645226615,0.5215403602856878,0.4509096560690855,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,搞土木常年在工地被女友分手了，学MySQL换行业挽回一下。,负面,负面,0.8449470247044915,0.06892084606826335,0.0861321292272452,0.8449470247044915,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,老师的声音好像孙悟空,负面,负面,0.6682391232688674,0.061909103995747346,0.26985177273538535,0.6682391232688674,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,好像每个老师都这么讲,负面,中性,0.38614146412668393,0.24127514582318407,0.38614146412668393,0.37258339005013197,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,基础就够了，后面慢慢练,负面,中性,0.5753641391096982,0.11276816908680627,0.5753641391096982,0.3118676918034955,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,有大数据的吗？,负面,负面,0.5724940859025557,0.11920197593511932,0.30830393816232504,0.5724940859025557,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,声音比较尖,负面,负面,0.6001456222664816,0.08392158965044652,0.31593278808307185,0.6001456222664816,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,这就高级了？工作过的都清楚这些事基础好吧，实践中的灵活组合运用才是关键关键,负面,负面,0.882984968723528,0.11682694803059228,0.00018808324587965363,0.882984968723528,7.0,7,0,True,-1.0
学习区,BV1Kr4y1i7ru,学完这个课能拿捏学校的数据库原理与运用不,负面,负面,0.7735130604995509,0.09861004384487837,0.1278768956555708,0.7735130604995509,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,感觉像猴哥的声音,负面,中性,0.47056845845999823,0.08678636964699081,0.47056845845999823,0.44264517189301106,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,看完隔壁老杜的java来学mysql了,负面,中性,0.5727757670190042,0.18137326927058056,0.5727757670190042,0.24585096371041515,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷,负面,负面,0.9983381341523334,0.0016606383249273104,1.2275227392425882e-06,0.9983381341523334,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,hnmz小朱计划10天学完，从删库到跑路，隔壁Java还有一百多集,负面,负面,0.48806924811124547,0.33488512335981707,0.1770456285289375,0.48806924811124547,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,孙悟空绷不住了,负面,中性,0.8655345860561962,0.10304058444630236,0.8655345860561962,0.03142482949750153,-2.0,0,2,False,
学习区,BV1Kr4y1i7ru,数据库的不懂得 可以问我，不难,负面,负面,0.7280994014409301,0.10256334820211545,0.16933725035695443,0.7280994014409301,0.0,1,1,False,
学习区,BV1Kr4y1i7ru,月薪4K，学习到哪合适？,负面,负面,0.6603819140919408,0.040208097866049196,0.29940998804201,0.6603819140919408,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,老师是孙悟空吗？,负面,负面,0.5074314221758949,0.141287103571392,0.35128147425271317,0.5074314221758949,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,这是啥时候的商品,负面,中性,0.7250958955170407,0.13075186612301293,0.7250958955170407,0.14415223835994645,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,一杯咖啡，一条烟，一个视频看一天（1）,负面,中性,0.4908884575784592,0.18745017575783646,0.4908884575784592,0.3216613666637042,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,声音像孙悟空,负面,负面,0.5030187553118932,0.11081501165468956,0.38616623303341713,0.5030187553118932,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,B站不就是用go语言写的,负面,负面,0.37431317243294054,0.29845752532581543,0.32722930224124397,0.37431317243294054,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,初级面试要高级的内容,负面,负面,0.9243505970901421,0.04938105481844948,0.02626834809140847,0.9243505970901421,2.0,2,0,True,-1.0
学习区,BV1Kr4y1i7ru,最难不过坚持,负面,中性,0.7908881043831231,0.15568124284152768,0.7908881043831231,0.05343065277534925,-1.0,0,1,False,
学习区,BV1Kr4y1i7ru,程序员活着就是为了卷死程序员,负面,中性,0.6172887204251797,0.29031405874128496,0.6172887204251797,0.09239722083353538,-1.0,0,1,False,
学习区,BV1Kr4y1i7ru,老师像孙悟空声音,负面,负面,0.5245593953045553,0.15932091717655505,0.3161196875188896,0.5245593953045553,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,嵌入式也需要学这个吗,负面,负面,0.5552485346999018,0.05520384802425837,0.38954761727583986,0.5552485346999018,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,没有不可能,负面,中性,0.6642731209449407,0.07918434687496614,0.6642731209449407,0.2565425321800931,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,这个老师把 “的” 读 “哒”,负面,中性,0.39219490845512983,0.2278324085905932,0.39219490845512983,0.37997268295427694,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,我的尼古拉斯阿伟你在哪,负面,中性,0.48305766987542287,0.14568714402319258,0.48305766987542287,0.37125518610138464,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,学完能找下工作吗？,负面,负面,0.7660545598071999,0.04718469406854709,0.18676074612425306,0.7660545598071999,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,暨南大学的集合,负面,中性,0.6029437614857773,0.16138953223850389,0.6029437614857773,0.23566670627571878,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,吕德华？？不是鸽们，你不搞直播来学数据库？？真的假的,负面,负面,0.9999071089580338,5.732783345157432e-05,3.556320851473106e-05,0.9999071089580338,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,1月13日有人吗？,负面,中性,0.47947966658289093,0.1401770597984113,0.47947966658289093,0.3803432736186977,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,电脑看的没声音。。。,负面,中性,0.6451483217143951,0.08974148756677348,0.6451483217143951,0.2651101907188315,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,"睡莲站我,mysql数据库,熟练使用精通数据库的应用,优化方式,问到数据库参建的,盖帘,存储迎请,分库分表,ji",负面,负面,0.811102005297319,0.1656391238279813,0.023258870874699588,0.811102005297319,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,别卷了别卷了，孩子都找不到岗位了,负面,负面,0.8671580557756255,0.04115784238331066,0.09168410184106375,0.8671580557756255,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,现在月薪一万五了，还要看这个吗,负面,中性,0.5689618841749663,0.0860750069563702,0.5689618841749663,0.34496310886866366,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,学过，但不多,负面,负面,0.6428075930053515,0.05383902309053882,0.3033533839041097,0.6428075930053515,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,奋斗三年，我要上江苏海洋大学软件工程,负面,负面,0.46241355383837557,0.1131888679283325,0.424397578233292,0.46241355383837557,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,工厂里的生产数据,负面,负面,0.5454209621240637,0.17138410932276069,0.2831949285531757,0.5454209621240637,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,想成为一个合格的程序员要懂得语言语言需要靠拿证,负面,负面,0.42855734254503264,0.20430619159735752,0.3671364658576098,0.42855734254503264,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,大三了，来复习,负面,中性,0.5265123060911122,0.06900372487741675,0.5265123060911122,0.40448396903147116,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,最核心的是手机,负面,中性,0.5569136204959392,0.16749703458271128,0.5569136204959392,0.2755893449213495,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,声音有点像孙悟空,负面,中性,0.48842874129218433,0.10985255447006946,0.48842874129218433,0.40171870423774614,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,学完我就去送外卖，月薪要是不到2万就回来扁你,负面,负面,0.4869448860072678,0.2103635816329772,0.302691532359755,0.4869448860072678,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,数据在一层层深入，一层层嵌套,负面,负面,0.7485074684130882,0.08278830300001724,0.16870422858689438,0.7485074684130882,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,SQL是一门语言 全称结构化查询语言 是操作关系型数据库的一门语言 所有的关系型数据库软件都是基于SQL语言的,负面,负面,0.8579503555834365,0.10694271752900326,0.03510692688756008,0.8579503555834365,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,猴哥？,负面,中性,0.5373115829798476,0.19579001469736043,0.5373115829798476,0.266898402322792,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,仅修改数据表中名称时，通常用alter table…modify实现，错误的原因？,负面,负面,0.9666976662216104,0.011249961178814103,0.022052372599575536,0.9666976662216104,-3.0,0,3,True,-1.0
学习区,BV1Kr4y1i7ru,2023-12-8上班日常摸鱼中,负面,中性,0.8841389683411942,0.08140414824072625,0.8841389683411942,0.034456883418079454,-2.0,0,2,False,
学习区,BV1Kr4y1i7ru,改大纲了我来学mysq了,负面,中性,0.6339262949470784,0.12618598412528215,0.6339262949470784,0.23988772092763938,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,57个人？,负面,中性,0.5369677788978036,0.11072727208642712,0.5369677788978036,0.3523049490157694,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,我在最后一集等你们,负面,中性,0.6850683743641623,0.11993018476131379,0.6850683743641623,0.19500144087452384,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,太像猴哥的声音了,负面,负面,0.5415272645036278,0.08157767084774332,0.37689506464862876,0.5415272645036278,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,79个人在卷啊啊啊啊,负面,中性,0.566553436185377,0.19144987462534183,0.566553436185377,0.24199668918928108,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,找工作前学的,负面,中性,0.5407236840210852,0.11635423793378341,0.5407236840210852,0.3429220780451314,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,其实学过，已经还给老师了,负面,负面,0.5845441896311802,0.2523101899771994,0.1631456203916204,0.5845441896311802,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,无聊,负面,中性,0.810677785912625,0.18461358139945078,0.810677785912625,0.004708632687924172,-2.0,0,2,False,
学习区,BV1Kr4y1i7ru,已经不需要  初级开发了   劝退,负面,负面,0.9335374074914388,0.01614955854499324,0.05031303396356801,0.9335374074914388,-2.0,0,2,True,-1.0
学习区,BV1Kr4y1i7ru,不开玩笑 我再听孙悟空讲数据库,负面,负面,0.40896347405414984,0.20398512441468247,0.38705140153116774,0.40896347405414984,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,虽然但是  五年超清北还是有难度,负面,中性,0.6325519563480794,0.035392564181158374,0.6325519563480794,0.33205547947076236,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,电气工程及其自动化 来卷你们了,负面,中性,0.6452399804405688,0.17569372219562854,0.6452399804405688,0.17906629736380267,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,会计在学,负面,中性,0.7112567895206695,0.08942211900104095,0.7112567895206695,0.19932109147828955,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,96人，这个点好卷,负面,中性,0.5112943945340127,0.11898545981550486,0.5112943945340127,0.36972014565048245,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,软件行业最伤人的俩字《本科》,负面,中性,0.48841396057423164,0.2398760900163973,0.48841396057423164,0.27170994940937093,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,还有78个哥们在卷,负面,中性,0.7355149752171866,0.1033130314437458,0.7355149752171866,0.16117199333906776,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,黑马真费了 在这是学习 上课不讲 让去哔哩哔哩看,负面,负面,0.633275033216334,0.08332537967256837,0.28339958711109764,0.633275033216334,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,前面问专科生出去能不能找到工作的，我告诉你本科出去都不行了现在，都不要实习了,负面,负面,0.980463126167936,0.006333682102107328,0.01320319172995681,0.980463126167936,-2.0,0,2,True,-1.0
学习区,BV1Kr4y1i7ru,事实证明企业的需要一直是在进步的，学习这些还远远不够,负面,负面,0.9317609943775493,0.03666296862543715,0.031576036997013564,0.9317609943775493,2.0,2,0,True,-1.0
学习区,BV1Kr4y1i7ru,那必须有,负面,中性,0.7284903020833203,0.07352130050112153,0.7284903020833203,0.19798839741555818,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,怎么在我的老家大同,负面,中性,0.6250700841764468,0.11493677811415341,0.6250700841764468,0.25999313770939964,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,你是孙行者吗？,负面,中性,0.4701949390743924,0.15256028686189982,0.4701949390743924,0.3772447740637079,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,刚面试问的索引和优化没打出来，回来恶补，哎,负面,负面,0.6250205277911391,0.1259841492957395,0.2489953229131213,0.6250205277911391,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,这老师的声音好像孙悟空,负面,负面,0.62322677713946,0.06757551072837185,0.3091977121321682,0.62322677713946,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,这是我能免费学的？,负面,负面,0.8910392713467452,0.015924171798603535,0.09303655685465127,0.8910392713467452,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,好啊 可惜我是学会计的,负面,负面,0.9231524120049491,0.0426706029313924,0.03417698506365852,0.9231524120049491,2.0,2,0,True,-1.0
学习区,BV1Kr4y1i7ru,学习这个影响我单手开法拉利吗？,负面,负面,0.5286247560913736,0.04367054328580403,0.4277047006228225,0.5286247560913736,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,信管的,负面,中性,0.592523658718688,0.1476857351647412,0.592523658718688,0.2597906061165709,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,江西的朋友哦,负面,中性,0.506758986140086,0.1588607196312842,0.506758986140086,0.3343802942286299,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,等我学完，删库跑路兄弟们,负面,中性,0.5564665321365869,0.1581747801255445,0.5564665321365869,0.2853586877378685,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,区块链技术也要学这个服了,负面,负面,0.9048302355905087,0.0413818165801987,0.05378794782929265,0.9048302355905087,1.0,1,0,True,-1.0
学习区,BV1Kr4y1i7ru,大师兄也来讲mysql,负面,中性,0.5032944990676357,0.24464732862525462,0.5032944990676357,0.2520581723071097,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,想转码的，建议从这个开始,负面,中性,0.4727865131311314,0.06207853492963159,0.4727865131311314,0.465134951939237,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,这都不要钱，我都不好意思看,负面,中性,0.7323180821010764,0.04982617199531508,0.7323180821010764,0.2178557459036084,-2.0,0,2,False,
学习区,BV1Kr4y1i7ru,早上八点，55人,负面,中性,0.5066697978359928,0.20049523380721382,0.5066697978359928,0.2928349683567936,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,就我是学生来补课吗（挠头）,负面,中性,0.6959341214541975,0.07221658353509407,0.6959341214541975,0.2318492950107083,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,就技术方面，这些已经够了，但是学了暂时也不能够深入体会，等工作用多了后，把它和实际应用融会贯通，那才是学会了,负面,负面,0.9936282225863367,0.006313354273237964,5.8423140425537395e-05,0.9936282225863367,3.0,3,0,False,
学习区,BV1Kr4y1i7ru,专科生会不会出去之后不好找工作,负面,中性,0.7387033282585501,0.13330953568609924,0.7387033282585501,0.12798713605535064,-1.0,1,2,True,-1.0
学习区,BV1Kr4y1i7ru,我感觉老师是孙悟空亲戚,负面,中性,0.6387115347059621,0.15409962164558208,0.6387115347059621,0.20718884364845577,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,学统计的也要学…T﹏T,负面,负面,0.6861076011194888,0.113237185841424,0.20065521303908726,0.6861076011194888,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,幼儿园小班班长前前来内卷,负面,中性,0.7625461012334318,0.13568684882956664,0.7625461012334318,0.10176704993700152,-1.0,0,1,False,
学习区,BV1Kr4y1i7ru,卷死了，真难受,负面,中性,0.6764949243164794,0.055002428141602874,0.6764949243164794,0.2685026475419177,-5.4,0,5,False,
学习区,BV1Kr4y1i7ru,有周口的,负面,中性,0.5324732338132987,0.08562010427363743,0.5324732338132987,0.3819066619130639,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,胡玉清韩永强别卷了我遭不住了,负面,中性,0.734721242132664,0.1297402091132147,0.734721242132664,0.13553854875412139,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,那么多人在看,负面,中性,0.7449464747722128,0.09320565135260331,0.7449464747722128,0.1618478738751839,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,快跑，黑山老妖,负面,中性,0.6459258811977159,0.11554049864897153,0.6459258811977159,0.2385336201533125,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,不会java可以学嘛,负面,中性,0.8439251015655843,0.13403403275970202,0.8439251015655843,0.022040865674713552,-1.0,2,3,False,
学习区,BV1Kr4y1i7ru,幼儿园大班的我裂开XD,负面,中性,0.6824693289407127,0.07617006967590031,0.6824693289407127,0.24136060138338702,-2.0,0,2,False,
学习区,BV1Kr4y1i7ru,洗脑课程啊,负面,负面,0.597440078279247,0.04535037468199108,0.3572095470387618,0.597440078279247,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,我要找工作,负面,中性,0.6978015322750895,0.11199085070654809,0.6978015322750895,0.19020761701836233,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,pink老师？,负面,负面,0.4806893012547804,0.14973923908082512,0.3695714596643944,0.4806893012547804,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,136个，好卷啊,负面,中性,0.6599579090801339,0.12552968910373105,0.6599579090801339,0.21451240181613512,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,真卷啊,负面,中性,0.6618839556170643,0.14900612328019575,0.6618839556170643,0.18910992110273994,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,我一个学经济的为什么也被拉来看这个,负面,中性,0.5827090305778675,0.07284518768753025,0.5827090305778675,0.3444457817346024,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,众所周知，黑马是万能的,负面,负面,0.41269035624587763,0.18618953055921048,0.4011201131949118,0.41269035624587763,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,72个人，艾玛,负面,中性,0.6287646325669934,0.1758744342627774,0.6287646325669934,0.19536093317022912,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,有没有产品经理来学这个的,负面,负面,0.6827370518208893,0.051688234974656154,0.2655747132044545,0.6827370518208893,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,这声音好像我家哥哥micro_frank啊,负面,负面,0.7448656118298617,0.07663379390425451,0.17850059426588394,0.7448656118298617,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,我python能不能学,负面,中性,0.6058044353699636,0.06536660045171623,0.6058044353699636,0.3288289641783202,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,不要太难就行我怕我学不下去,负面,中性,0.5989870564320704,0.14638327299895762,0.5989870564320704,0.2546296705689719,0.0,1,1,False,
学习区,BV1Kr4y1i7ru,我零基础，但我七天后就要交Mysql作业,负面,中性,0.45234128429508813,0.13858451456401977,0.45234128429508813,0.409074201140892,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,以前学的太浅了,负面,中性,0.5913329087618833,0.12456511374289594,0.5913329087618833,0.28410197749522076,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,java递归学麻了来看看sql,负面,中性,0.8453473028480789,0.10940872245645285,0.8453473028480789,0.04524397469546828,-1.0,0,1,False,
学习区,BV1Kr4y1i7ru,我的java刚看到两百集,负面,中性,0.6792348092423307,0.13045153982073268,0.6792348092423307,0.19031365093693664,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,不好意思,负面,中性,0.8315518192195155,0.16362931320530225,0.8315518192195155,0.004818867575182342,-2.0,0,2,False,
学习区,BV1Kr4y1i7ru,上海的同学有没有,负面,中性,0.506758986140086,0.1588607196312842,0.506758986140086,0.3343802942286299,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,48个人在卷？,负面,负面,0.5772118380349962,0.09242911967820583,0.330359042286798,0.5772118380349962,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,48个人？,负面,中性,0.5222682915000789,0.11625146299363447,0.5222682915000789,0.3614802455062866,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,大学生一枚这么多课，3个月也看不完,负面,负面,0.4975650295060114,0.19455052600693454,0.30788444448705415,0.4975650295060114,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,福建话是这么说的,负面,中性,0.5973536073098065,0.1623512444063201,0.5973536073098065,0.24029514828387344,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,关键是记不住英语单词,负面,中性,0.7240482565883974,0.12560982791578432,0.7240482565883974,0.1503419154958182,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,函数好多，虽然没有C语言多,负面,中性,0.7386341297859115,0.10110753792645512,0.7386341297859115,0.16025833228763336,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,学完这个，能过MySQL二级吗,负面,中性,0.6222958864073845,0.13789628124303882,0.6222958864073845,0.23980783234957664,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,前面江软的别走，我江软区块链学院的,负面,负面,0.5504441504044372,0.10285598689797179,0.346699862697591,0.5504441504044372,0.0,0,0,False,
