partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt,manual_override,manual_label
学习区,BV1Kr4y1i7ru,双体软件精英产业学院打卡！！！,正面,正面,0.706193251700186,0.706193251700186,0.2600928699964349,0.033713878303379116,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,鲜衣怒码少年郎23/8/20打卡！！,正面,正面,0.4865177365142217,0.4865177365142217,0.47489677602472935,0.038585487461049096,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,孙悟空孙悟空孙悟空孙悟空孙悟空,正面,中性,0.7360967224895437,0.17211093054348373,0.7360967224895437,0.09179234696697271,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,会计来卷了,正面,中性,0.7443997879585054,0.14370368164139377,0.7443997879585054,0.11189653040010093,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,54个好兄弟,正面,中性,0.6482920521950374,0.2549983310720708,0.6482920521950374,0.09670961673289177,1.0,1,0,False,
学习区,BV1Kr4y1i7ru,前面那个声音像孙悟空的笑死了,正面,负面,0.6699227981742047,0.2298172991231041,0.10025990270269117,0.6699227981742047,1.0,1,0,False,
学习区,BV1Kr4y1i7ru,本人发现资料中没有md格式笔记，就在CSDN上总结了一些笔记，希望可以帮到大家！（博主：Purse Wind）❀,正面,负面,0.747030292855868,0.2462220627780945,0.006747644366037573,0.747030292855868,2.0,2,0,False,
学习区,BV1Kr4y1i7ru,师傅被妖怪抓走了,正面,中性,0.6807269679733646,0.16527867545621247,0.6807269679733646,0.15399435657042282,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,产品经理来卷了,正面,中性,0.713825924854957,0.15454148372002668,0.713825924854957,0.13163259142501627,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,越听越像孙悟空,正面,中性,0.7360967224895437,0.17211093054348373,0.7360967224895437,0.09179234696697271,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,从删库到跑路,正面,中性,0.7332303240507122,0.1973680805733343,0.7332303240507122,0.06940159537595351,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,猴哥,正面,中性,0.7377478832978194,0.23106631129216437,0.7377478832978194,0.03118580541001639,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,孙悟空！,正面,中性,0.7065262213155806,0.2550125103571165,0.7065262213155806,0.03846126832730286,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,Java第20期+Day14+小节数61-65 打卡内容：系统学习了SQL中的InnoDB、MyISAM和Memory引擎以及Linux下安装MySQL,正面,负面,0.5472995685043854,0.3548427693082589,0.0978576621873556,0.5472995685043854,1.0,2,1,False,
学习区,BV1Kr4y1i7ru,2025年08月26日 14：53还有100人呢。。,正面,中性,0.6930635790031223,0.1655012669587396,0.6930635790031223,0.14143515403813822,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,山西工程科技职业大学前来报到,正面,中性,0.674651676064168,0.24011818193796425,0.674651676064168,0.08523014199786777,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,南京邮电大学陈渠川打卡，一天一集，感动自己,正面,正面,0.5114002647328145,0.5114002647328145,0.17072398819342566,0.3178757470737599,2.0,2,0,False,
学习区,BV1Kr4y1i7ru,59个人啊哈哈哈,正面,正面,0.9188200540566935,0.9188200540566935,0.06410009465220827,0.01707985129109814,3.0,3,0,True,1.0
学习区,BV1Kr4y1i7ru,"实话实说,老师这句没吹牛,后面听了很多,讲的真好",正面,正面,0.5812196249545946,0.5812196249545946,0.04492051996366377,0.3738598550817416,2.4,2,0,True,1.0
学习区,BV1Kr4y1i7ru,全民制作人，大家好，你是练习时常两年半的个人练习生,正面,负面,0.6831432523355999,0.23214401234637244,0.08471273531802775,0.6831432523355999,1.0,1,0,False,
学习区,BV1Kr4y1i7ru,立马上岗的笑死我了,正面,中性,0.41661528456097235,0.41480466652798936,0.41661528456097235,0.1685800489110384,1.0,1,0,False,
学习区,BV1Kr4y1i7ru,大家好，我是学数学的,正面,负面,0.6425839549367311,0.08868467148501766,0.2687313735782512,0.6425839549367311,1.0,1,0,False,
学习区,BV1Kr4y1i7ru,96位同学们，你们晚上好啊,正面,负面,0.48201571311548974,0.2986482888042995,0.21933599808021068,0.48201571311548974,1.0,1,0,False,
学习区,BV1Kr4y1i7ru,全网最牛逼的mysql课,正面,负面,0.5236330513865202,0.3460119824595172,0.13035496615396266,0.5236330513865202,1.0,1,0,True,1.0
学习区,BV1Kr4y1i7ru,笑死了，声音,正面,负面,0.7369042191881202,0.1647363387775339,0.09835944203434584,0.7369042191881202,1.0,1,0,False,
学习区,BV1Kr4y1i7ru,一句猴哥笑死我，果然网友从不让我失望,正面,正面,0.43415676955058097,0.43415676955058097,0.42950652205795553,0.13633670839146345,-1.0,1,2,True,1.0
学习区,BV1Kr4y1i7ru,大家好，开启第二遍，我是卷王,正面,负面,0.6163963505015382,0.11517262644412765,0.26843102305433414,0.6163963505015382,1.0,1,0,False,
